TransactionID,IsFraud,TransactionID,oof,,,
3014154,0,3014154,0.006283596,,,
3014155,0,3014155,0.001510081,,,
3014156,0,3014156,0.008954739,,,
3014157,0,3014157,0.096671075,,,
3014158,0,3014158,0.002320799,,,
3014159,0,3014159,0.002222335,,,
3014160,0,3014160,0.003408623,,,
3014161,0,3014161,0.025997326,,,
3014162,0,3014162,0.005601421,,,
3014163,0,3014163,0.013577986,,,
3014164,0,3014164,0.001003361,,,
3014165,0,3014165,0.002384637,,,
3014166,0,3014166,0.006106322,,,
3014167,0,3014167,0.001314748,,,
3014168,0,3014168,0.005680938,,,
3014169,0,3014169,0.006005759,,,
3014170,0,3014170,0.001303231,,,
3014171,0,3014171,0.008885374,,,
3014172,0,3014172,0.006484048,,,
3014173,0,3014173,0.000663728,,,
3014174,0,3014174,0.002552134,,,
3014175,0,3014175,0.0008689,,,
3014176,0,3014176,0.00370016,,,
3014177,0,3014177,0.028545631,,,
3014178,0,3014178,0.004285603,,,
3014179,0,3014179,0.016650504,,,
3014180,0,3014180,0.003515032,,,
3014181,0,3014181,0.013893858,,,
3014182,0,3014182,0.004506204,,,
3014183,0,3014183,0.002160647,,,
3014184,0,3014184,0.00949262,,,
3014185,0,3014185,0.001732799,,,
3014186,0,3014186,0.002064141,,,
3014187,0,3014187,0.000286592,,,
3014188,0,3014188,0.000445399,,,
3014189,0,3014189,0.00300787,,,
3014190,0,3014190,0.002921892,,,
3014191,0,3014191,0.005140184,,,
3014192,0,3014192,0.007048888,,,
3014193,0,3014193,0.00836238,,,
3014194,0,3014194,0.002240351,,,
3014195,0,3014195,0.002515337,,,
3014196,0,3014196,0.002578972,,,
3014197,0,3014197,0.005541599,,,
3014198,0,3014198,0.000320693,,,
3014199,0,3014199,0.001656655,,,
3014200,0,3014200,0.005390368,,,
3014201,0,3014201,0.005059989,,,
3014202,0,3014202,0.002959029,,,
3014203,0,3014203,0.008438805,,,
3014204,0,3014204,0.012229497,,,
3014205,0,3014205,0.005199098,,,
3014206,0,3014206,0.002013219,,,
3014207,0,3014207,0.000287834,,,
3014208,0,3014208,0.015628574,,,
3014209,0,3014209,0.001995668,,,
3014210,0,3014210,0.00104906,,,
3014211,0,3014211,0.003919118,,,
3014212,0,3014212,0.001296283,,,
3014213,0,3014213,0.001782184,,,
3014214,0,3014214,0.004883945,,,
3014215,0,3014215,0.00175554,,,
3014216,0,3014216,0.005923857,,,
3014217,0,3014217,0.001157715,,,
3014218,0,3014218,0.001306948,,,
3014219,0,3014219,0.012976224,,,
3014220,0,3014220,0.013715157,,,
3014221,0,3014221,0.009142878,,,
3014222,0,3014222,0.057578783,,,
3014223,0,3014223,0.000316362,,,
3014224,0,3014224,0.024042137,,,
3014225,0,3014225,0.001256644,,,
3014226,0,3014226,0.004462894,,,
3014227,0,3014227,0.015468107,,,
3014228,0,3014228,0.010386383,,,
3014229,0,3014229,0.002264187,,,
3014230,0,3014230,0.004454831,,,
3014231,0,3014231,0.033283714,,,
3014232,0,3014232,0.001121082,,,
3014233,0,3014233,0.004392837,,,
3014234,0,3014234,0.003837424,,,
3014235,0,3014235,0.061283756,,,
3014236,0,3014236,0.02902378,,,
3014237,0,3014237,0.002656003,,,
3014238,0,3014238,0.003914268,,,
3014239,0,3014239,0.001971895,,,
3014240,0,3014240,0.00330397,,,
3014241,0,3014241,0.001171162,,,
3014242,0,3014242,0.002316595,,,
3014243,0,3014243,0.004123471,,,
3014244,0,3014244,0.001497952,,,
3014245,0,3014245,0.003772091,,,
3014246,0,3014246,0.006595661,,,
3014247,0,3014247,0.001343264,,,
3014248,0,3014248,0.005092298,,,
3014249,0,3014249,0.005436521,,,
3014250,0,3014250,0.004787652,,,
3014251,0,3014251,0.000779931,,,
3014252,0,3014252,0.005809868,,,
3014253,0,3014253,0.005727593,,,
3014254,0,3014254,0.001544395,,,
3014255,0,3014255,0.004845566,,,
3014256,0,3014256,0.002061052,,,
3014257,0,3014257,0.002669943,,,
3014258,0,3014258,0.004126123,,,
3014259,0,3014259,0.190890044,,,
3014260,0,3014260,0.005491857,,,
3014261,0,3014261,0.007544931,,,
3014262,0,3014262,0.003747145,,,
3014263,0,3014263,0.005600264,,,
3014264,0,3014264,0.002634584,,,
3014265,0,3014265,0.012825173,,,
3014266,0,3014266,0.017263541,,,
3014267,0,3014267,0.002706523,,,
3014268,0,3014268,0.002391842,,,
3014269,0,3014269,0.006391237,,,
3014270,0,3014270,0.003405254,,,
3014271,0,3014271,0.005558142,,,
3014272,0,3014272,0.006736976,,,
3014273,0,3014273,0.044059433,,,
3014274,0,3014274,0.001803297,,,
3014275,0,3014275,0.003230267,,,
3014276,0,3014276,0.001494674,,,
3014277,0,3014277,0.022480572,,,
3014278,0,3014278,0.005831866,,,
3014279,0,3014279,0.000735048,,,
3014280,0,3014280,0.005922925,,,
3014281,0,3014281,0.004161311,,,
3014282,0,3014282,0.008147601,,,
3014283,0,3014283,0.01373319,,,
3014284,0,3014284,0.001447939,,,
3014285,0,3014285,0.003929742,,,
3014286,0,3014286,0.000760187,,,
3014287,0,3014287,0.004295792,,,
3014288,0,3014288,0.000892857,,,
3014289,0,3014289,0.003988049,,,
3014290,0,3014290,0.000955803,,,
3014291,0,3014291,0.03509675,,,
3014292,0,3014292,0.007651564,,,
3014293,0,3014293,0.013014976,,,
3014294,0,3014294,0.003431188,,,
3014295,0,3014295,0.007227893,,,
3014296,0,3014296,0.005107375,,,
3014297,0,3014297,0.002384953,,,
3014298,0,3014298,0.00577002,,,
3014299,0,3014299,0.001405052,,,
3014300,0,3014300,0.008556538,,,
3014301,0,3014301,0.002636536,,,
3014302,0,3014302,0.001123652,,,
3014303,0,3014303,0.000702761,,,
3014304,0,3014304,0.009811364,,,
3014305,0,3014305,0.002863788,,,
3014306,0,3014306,0.000956939,,,
3014307,0,3014307,0.047058582,,,
3014308,0,3014308,0.007513848,,,
3014309,0,3014309,0.002122434,,,
3014310,0,3014310,0.007578199,,,
3014311,0,3014311,0.00740979,,,
3014312,0,3014312,0.001061854,,,
3014313,0,3014313,0.002133596,,,
3014314,0,3014314,0.006891504,,,
3014315,0,3014315,0.006503524,,,
3014316,0,3014316,0.003704466,,,
3014317,0,3014317,0.630887687,,,
3014318,0,3014318,0.029168846,,,
3014319,0,3014319,0.003445555,,,
3014320,0,3014320,0.077565119,,,
3014321,0,3014321,0.011789998,,,
3014322,0,3014322,0.002104324,,,
3014323,0,3014323,0.000726423,,,
3014324,0,3014324,0.008306948,,,
3014325,0,3014325,0.003103471,,,
3014326,0,3014326,0.009562727,,,
3014327,0,3014327,0.003447983,,,
3014328,0,3014328,0.010579394,,,
3014329,0,3014329,0.001324638,,,
3014330,0,3014330,0.008385075,,,
3014331,0,3014331,0.044637438,,,
3014332,0,3014332,0.003338628,,,
3014333,0,3014333,0.004568429,,,
3014334,0,3014334,0.005100552,,,
3014335,0,3014335,0.000801998,,,
3014336,0,3014336,0.005565846,,,
3014337,0,3014337,0.004148589,,,
3014338,0,3014338,0.000521941,,,
3014339,0,3014339,0.181751892,,,
3014340,0,3014340,0.002617436,,,
3014341,0,3014341,0.001651733,,,
3014342,0,3014342,0.001009261,,,
3014343,0,3014343,0.003168489,,,
3014344,0,3014344,0.039765317,,,
3014345,0,3014345,0.003245853,,,
3014346,0,3014346,0.003717892,,,
3014347,0,3014347,0.000836806,,,
3014348,0,3014348,0.004043076,,,
3014349,0,3014349,0.002146245,,,
3014350,0,3014350,0.002223013,,,
3014351,0,3014351,0.143406615,,,
3014352,0,3014352,0.002218043,,,
3014353,0,3014353,0.004956943,,,
3014354,0,3014354,0.003128755,,,
3014355,0,3014355,0.002036142,,,
3014356,0,3014356,0.006663362,,,
3014357,0,3014357,0.002194039,,,
3014358,0,3014358,0.008683864,,,
3014359,0,3014359,0.012785902,,,
3014360,0,3014360,0.018043056,,,
3014361,0,3014361,0.003874277,,,
3014362,0,3014362,0.005725139,,,
3014363,0,3014363,0.02924134,,,
3014364,0,3014364,0.000224289,,,
3014365,0,3014365,0.010816045,,,
3014366,0,3014366,0.000582978,,,
3014367,0,3014367,0.011190244,,,
3014368,0,3014368,0.002618758,,,
3014369,0,3014369,0.004337939,,,
3014370,0,3014370,0.008139113,,,
3014371,0,3014371,0.001481368,,,
3014372,0,3014372,0.002740457,,,
3014373,0,3014373,0.005192032,,,
3014374,0,3014374,0.007532419,,,
3014375,0,3014375,0.005175358,,,
3014376,0,3014376,0.007446931,,,
3014377,0,3014377,0.002972803,,,
3014378,0,3014378,0.005412244,,,
3014379,0,3014379,0.000795344,,,
3014380,0,3014380,0.011884555,,,
3014381,0,3014381,0.025165373,,,
3014382,0,3014382,0.000474236,,,
3014383,0,3014383,0.002796406,,,
3014384,0,3014384,0.078418143,,,
3014385,0,3014385,0.001624194,,,
3014386,0,3014386,0.001217999,,,
3014387,0,3014387,0.003395757,,,
3014388,0,3014388,0.011860825,,,
3014389,0,3014389,0.005398969,,,
3014390,0,3014390,0.004249023,,,
3014391,0,3014391,0.002471483,,,
3014392,0,3014392,0.009535016,,,
3014393,0,3014393,0.000751033,,,
3014394,0,3014394,0.015469187,,,
3014395,0,3014395,0.000626699,,,
3014396,0,3014396,0.004878743,,,
3014397,0,3014397,0.000802711,,,
3014398,0,3014398,0.006999837,,,
3014399,0,3014399,0.000706305,,,
3014400,0,3014400,0.000385395,,,
3014401,0,3014401,0.005179804,,,
3014402,0,3014402,0.004392324,,,
3014403,0,3014403,0.00231139,,,
3014404,0,3014404,0.003920034,,,
3014405,0,3014405,0.002627223,,,
3014406,0,3014406,0.008176049,,,
3014407,0,3014407,0.00223162,,,
3014408,0,3014408,0.009991694,,,
3014409,0,3014409,0.016622553,,,
3014410,0,3014410,0.011180672,,,
3014411,0,3014411,0.006235891,,,
3014412,0,3014412,0.002726328,,,
3014413,0,3014413,0.001214057,,,
3014414,0,3014414,0.001938341,,,
3014415,0,3014415,0.012080167,,,
3014416,0,3014416,0.002906085,,,
3014417,0,3014417,0.001704763,,,
3014418,0,3014418,0.000832608,,,
3014419,0,3014419,0.003308148,,,
3014420,0,3014420,0.001665678,,,
3014421,0,3014421,0.087387644,,,
3014422,0,3014422,0.000928203,,,
3014423,0,3014423,0.00718747,,,
3014424,0,3014424,0.409943402,,,
3014425,0,3014425,0.00278034,,,
3014426,0,3014426,0.000490986,,,
3014427,0,3014427,0.07106252,,,
3014428,0,3014428,0.001754336,,,
3014429,0,3014429,0.036103852,,,
3014430,0,3014430,0.002151916,,,
3014431,0,3014431,0.002635488,,,
3014432,0,3014432,0.000377127,,,
3014433,0,3014433,0.007040356,,,
3014434,0,3014434,0.002849057,,,
3014435,0,3014435,0.004057955,,,
3014436,0,3014436,0.081518061,,,
3014437,0,3014437,0.002415725,,,
3014438,0,3014438,0.005260301,,,
3014439,0,3014439,0.002547487,,,
3014440,0,3014440,0.001177317,,,
3014441,0,3014441,0.00370252,,,
3014442,0,3014442,0.002564782,,,
3014443,0,3014443,0.005535385,,,
3014444,0,3014444,0.009295875,,,
3014445,0,3014445,0.017444495,,,
3014446,0,3014446,0.001551964,,,
3014447,0,3014447,0.015226669,,,
3014448,0,3014448,0.002004117,,,
3014449,0,3014449,0.000462844,,,
3014450,0,3014450,0.000932443,,,
3014451,0,3014451,0.004449246,,,
3014452,0,3014452,0.000603447,,,
3014453,0,3014453,0.001864423,,,
3014454,0,3014454,0.001726742,,,
3014455,0,3014455,0.003640098,,,
3014456,0,3014456,0.000845542,,,
3014457,0,3014457,0.007045608,,,
3014458,0,3014458,0.00048179,,,
3014459,0,3014459,0.002001382,,,
3014460,0,3014460,0.002597658,,,
3014461,0,3014461,0.009137973,,,
3014462,0,3014462,0.017380022,,,
3014463,0,3014463,0.0014808,,,
3014464,0,3014464,0.022550259,,,
3014465,0,3014465,0.000488974,,,
3014466,0,3014466,0.003422235,,,
3014467,0,3014467,0.000336166,,,
3014468,0,3014468,0.018035859,,,
3014469,0,3014469,0.001868832,,,
3014470,0,3014470,0.001636007,,,
3014471,0,3014471,0.003065194,,,
3014472,0,3014472,0.004608384,,,
3014473,0,3014473,0.007713947,,,
3014474,0,3014474,0.006855235,,,
3014475,0,3014475,0.014567259,,,
3014476,0,3014476,0.02206604,,,
3014477,0,3014477,0.000183059,,,
3014478,0,3014478,0.004276963,,,
3014479,0,3014479,0.001744386,,,
3014480,0,3014480,0.001436276,,,
3014481,0,3014481,0.004279387,,,
3014482,0,3014482,0.00948578,,,
3014483,0,3014483,0.002549299,,,
3014484,0,3014484,0.017590607,,,
3014485,0,3014485,0.001216703,,,
3014486,0,3014486,0.058311541,,,
3014487,0,3014487,0.003161475,,,
3014488,0,3014488,0.000807077,,,
3014489,0,3014489,0.002228648,,,
3014490,0,3014490,0.004113889,,,
3014491,0,3014491,0.004955105,,,
3014492,0,3014492,0.006551963,,,
3014493,0,3014493,0.01326941,,,
3014494,0,3014494,0.002332837,,,
3014495,0,3014495,0.005134282,,,
3014496,0,3014496,0.012151514,,,
3022869,1,3022869,0.378034055,,,TRUE
3014498,0,3014498,0.007689318,,,
3014499,0,3014499,0.011861227,,,
3014500,0,3014500,0.000424348,,,
3014501,0,3014501,0.004959261,,,
3014502,0,3014502,0.017228199,,,
3014503,0,3014503,0.009303801,,,
3002165,1,3002165,0.378855169,,,TRUE
3014505,0,3014505,0.001957151,,,
3014506,0,3014506,0.00104407,,,
3014507,0,3014507,0.010822322,,,
3014508,0,3014508,0.859684408,,,
3014509,0,3014509,0.000462626,,,
3014510,0,3014510,0.010358259,,,
3014511,0,3014511,0.003046408,,,
3014512,0,3014512,0.004406934,,,
3014513,0,3014513,0.005777005,,,
3014514,0,3014514,0.008960792,,,
3014515,0,3014515,0.001957329,,,
3014516,0,3014516,0.005873034,,,
3014517,0,3014517,0.005812903,,,
3014518,0,3014518,0.013786447,,,
3014519,0,3014519,0.000929256,,,
3014520,0,3014520,0.027148381,,,
3014521,0,3014521,0.011865083,,,
3014522,0,3014522,0.012009556,,,
3014523,0,3014523,0.008164261,,,
3014524,0,3014524,0.637579918,,,
3014525,0,3014525,0.009786182,,,
3014526,0,3014526,0.002016551,,,
3014527,0,3014527,0.003251819,,,
3014528,0,3014528,0.013608547,,,
3014529,0,3014529,0.003916059,,,
3014530,0,3014530,0.0029661,,,
3014531,0,3014531,0.001405683,,,
3014532,0,3014532,0.116778933,,,
3014533,0,3014533,0.103934795,,,
3014534,0,3014534,0.103873841,,,
3014535,0,3014535,0.000203395,,,
3014536,0,3014536,0.004180713,,,
3014537,0,3014537,0.041067578,,,
3014538,0,3014538,0.006953416,,,
3014539,0,3014539,0.039931986,,,
3014540,0,3014540,0.087614104,,,
3014541,0,3014541,0.004322418,,,
3014542,0,3014542,0.015961563,,,
3014543,0,3014543,0.021996733,,,
3014544,0,3014544,0.001073045,,,
3014545,0,3014545,0.000725661,,,
3014546,0,3014546,0.001161498,,,
3014547,0,3014547,0.017237462,,,
3014548,0,3014548,0.008434865,,,
3014549,0,3014549,0.001166676,,,
3014550,0,3014550,0.000770848,,,
3014551,0,3014551,0.003197236,,,
3014552,0,3014552,0.000358927,,,
3014553,0,3014553,0.014868586,,,
3014554,0,3014554,0.006847914,,,
3014555,0,3014555,0.012394608,,,
3014556,0,3014556,0.003399829,,,
3014557,0,3014557,0.008366433,,,
3014558,0,3014558,0.013587428,,,
3014559,0,3014559,0.00640248,,,
3014560,0,3014560,0.01919687,,,
3014561,0,3014561,0.005558271,,,
3014562,0,3014562,0.007640081,,,
3014563,0,3014563,0.002013234,,,
3014564,0,3014564,0.001064579,,,
3014565,0,3014565,0.006489788,,,
3014566,0,3014566,0.01596617,,,
3014567,0,3014567,0.002591478,,,
3014568,0,3014568,0.036573708,,,
3014569,0,3014569,0.000335019,,,
3014570,0,3014570,0.001116143,,,
3014571,0,3014571,0.006171138,,,
3014572,0,3014572,0.001545045,,,
3014573,0,3014573,0.001304008,,,
3014574,0,3014574,0.003646079,,,
3014575,0,3014575,0.021464409,,,
3014576,0,3014576,0.003539247,,,
3014577,0,3014577,0.008067107,,,
3014578,0,3014578,0.026741486,,,
3014579,0,3014579,0.000430188,,,
3014580,0,3014580,0.026743144,,,
3014581,0,3014581,0.003411193,,,
3014582,0,3014582,0.006805214,,,
3014583,0,3014583,0.002811749,,,
3014584,0,3014584,0.000865214,,,
3014585,0,3014585,0.014106602,,,
3014586,0,3014586,0.003583031,,,
3014587,0,3014587,0.000366904,,,
3014588,0,3014588,0.008435342,,,
3014589,0,3014589,0.001898,,,
3014590,0,3014590,0.009421713,,,
3014591,0,3014591,0.009902668,,,
3014592,0,3014592,0.002625689,,,
3014593,0,3014593,0.003285425,,,
3014594,0,3014594,0.013222143,,,
3014595,0,3014595,0.003220232,,,
3014596,0,3014596,0.001694142,,,
3014597,0,3014597,0.001254649,,,
3014598,0,3014598,0.000980604,,,
3014599,0,3014599,0.010440642,,,
3014600,0,3014600,0.019481853,,,
3014601,0,3014601,0.003414109,,,
3014602,0,3014602,0.005995892,,,
3014603,0,3014603,0.04383618,,,
3014604,0,3014604,0.005316836,,,
3014605,0,3014605,0.004254967,,,
3014606,0,3014606,0.006951108,,,
3014607,0,3014607,0.000838921,,,
3014608,0,3014608,0.000717684,,,
3014609,0,3014609,0.000927861,,,
3014610,0,3014610,0.022446934,,,
3014611,0,3014611,0.008780164,,,
3014612,0,3014612,0.000861858,,,
3014613,0,3014613,0.001897944,,,
3014614,0,3014614,0.085508481,,,
3014615,0,3014615,0.016802646,,,
3014616,0,3014616,0.007383949,,,
3014617,0,3014617,0.00408088,,,
3014618,0,3014618,0.000175096,,,
3014619,0,3014619,0.000947289,,,
3014620,0,3014620,0.005849545,,,
3014621,0,3014621,0.015049335,,,
3014622,0,3014622,0.00226435,,,
3014623,0,3014623,0.002763478,,,
3014624,0,3014624,0.000655029,,,
3014625,0,3014625,0.003485588,,,
3014626,0,3014626,0.009895504,,,
3014627,0,3014627,0.008075246,,,
3014628,0,3014628,0.000521102,,,
3014629,0,3014629,0.003444205,,,
3014630,0,3014630,0.005322816,,,
3014631,0,3014631,0.000376592,,,
3014632,0,3014632,0.002675954,,,
3014633,0,3014633,0.001279662,,,
3014634,0,3014634,0.0024055,,,
3014635,0,3014635,0.003725694,,,
3014636,0,3014636,0.004607894,,,
3014637,0,3014637,0.006574248,,,
3014638,0,3014638,0.010172764,,,
3014639,0,3014639,0.000811214,,,
3014640,0,3014640,0.002012592,,,
3014641,0,3014641,0.004839644,,,
3014642,0,3014642,0.012841877,,,
3014643,0,3014643,0.001074782,,,
3014644,0,3014644,0.00468876,,,
3014645,0,3014645,0.009065527,,,
3014646,0,3014646,0.016873715,,,
3014647,0,3014647,0.001304612,,,
3014648,0,3014648,0.002388207,,,
3014649,0,3014649,0.002408401,,,
3014650,0,3014650,0.007629503,,,
3014651,0,3014651,0.004837557,,,
3014652,0,3014652,0.008978565,,,
3014653,0,3014653,0.00198218,,,
3014654,0,3014654,0.010205701,,,
3014655,0,3014655,0.049604159,,,
3014656,0,3014656,0.002830638,,,
3014657,0,3014657,0.00188456,,,
3014658,0,3014658,0.004955852,,,
3014659,0,3014659,0.002299087,,,
3014660,0,3014660,0.003148057,,,
3014661,0,3014661,0.000449082,,,
3014662,0,3014662,0.007838964,,,
3014663,0,3014663,0.000963895,,,
3014664,0,3014664,0.00064225,,,
3014665,0,3014665,0.002226935,,,
3014666,0,3014666,0.005971405,,,
3014667,0,3014667,0.000604094,,,
3014668,0,3014668,0.014547243,,,
3014669,0,3014669,0.005922843,,,
3014670,0,3014670,0.006922639,,,
3014671,0,3014671,0.005633478,,,
3014672,0,3014672,0.004046649,,,
3014673,0,3014673,0.000346768,,,
3014674,0,3014674,0.007020552,,,
3014675,0,3014675,0.012908019,,,
3014676,0,3014676,0.034470551,,,
3014677,0,3014677,0.010207801,,,
3014678,0,3014678,0.002727749,,,
3014679,0,3014679,0.00236553,,,
3014680,0,3014680,0.002007185,,,
3014681,0,3014681,0.000504563,,,
3014682,0,3014682,0.002429024,,,
3014683,0,3014683,0.003851053,,,
3014684,0,3014684,0.002615339,,,
3014685,0,3014685,0.005696497,,,
3014686,0,3014686,0.052491218,,,
3014687,0,3014687,0.01438955,,,
3014688,0,3014688,0.000653629,,,
3014689,0,3014689,0.000441969,,,
3014690,0,3014690,0.011035448,,,
3014691,0,3014691,0.001293421,,,
3014692,0,3014692,0.009154692,,,
3014693,0,3014693,0.000790036,,,
3014694,0,3014694,0.002621213,,,
3014695,0,3014695,0.002849472,,,
3014696,0,3014696,0.010011991,,,
3014697,0,3014697,0.002510483,,,
3014698,0,3014698,0.005049155,,,
3014699,0,3014699,0.007053047,,,
3015200,1,3015200,0.379967362,,,TRUE
3014701,0,3014701,0.000116287,,,
3014702,0,3014702,0.003557448,,,
3014703,0,3014703,0.000366404,,,
3014704,0,3014704,0.002717158,,,
3014705,0,3014705,0.00331768,,,
3014706,0,3014706,0.000906362,,,
3014707,0,3014707,0.020383416,,,
3014708,0,3014708,0.008529438,,,
3014709,0,3014709,0.010986854,,,
3014710,0,3014710,0.111553796,,,
3014711,0,3014711,0.001866053,,,
3014712,0,3014712,0.000190852,,,
3014713,0,3014713,0.005474031,,,
3014714,0,3014714,0.004782586,,,
3014715,0,3014715,0.005127175,,,
3014716,0,3014716,0.006831323,,,
3014717,0,3014717,0.000452002,,,
3014718,0,3014718,0.001337341,,,
3014719,0,3014719,0.003037957,,,
3014720,0,3014720,0.063465469,,,
3014721,0,3014721,0.001449514,,,
3014722,0,3014722,0.027948784,,,
3014723,0,3014723,0.003177962,,,
3014724,0,3014724,0.00583065,,,
3014725,0,3014725,0.000397603,,,
3014726,0,3014726,0.012592807,,,
3014727,0,3014727,0.012307822,,,
3014728,0,3014728,0.002143918,,,
3014729,0,3014729,0.016149115,,,
3014730,0,3014730,0.0099513,,,
3014731,0,3014731,0.00135469,,,
3014732,0,3014732,0.000409813,,,
3014733,0,3014733,0.044650026,,,
3014734,0,3014734,0.004226056,,,
3014735,0,3014735,0.00051551,,,
3014736,0,3014736,0.002448215,,,
3014737,0,3014737,0.002830478,,,
3014738,0,3014738,0.004935863,,,
3014739,0,3014739,0.02837068,,,
3014740,0,3014740,0.003014445,,,
3014741,0,3014741,0.528813601,,,
3014742,0,3014742,0.012145316,,,
3014743,0,3014743,0.004950417,,,
3014744,0,3014744,0.002631155,,,
3014745,0,3014745,0.001947533,,,
3014746,0,3014746,0.003530417,,,
3014747,0,3014747,0.004887829,,,
3014748,0,3014748,0.010270493,,,
3014749,0,3014749,0.003150287,,,
3014750,0,3014750,0.001288057,,,
3014751,0,3014751,0.004821176,,,
3014752,0,3014752,0.003421623,,,
3014753,0,3014753,0.001619665,,,
3014754,0,3014754,0.006464742,,,
3014755,0,3014755,0.002541634,,,
3014756,0,3014756,0.000468091,,,
3014757,0,3014757,0.006374053,,,
3014758,0,3014758,0.002308464,,,
3014759,0,3014759,0.001660652,,,
3014760,0,3014760,0.002854982,,,
3014761,0,3014761,0.00540296,,,
3014762,0,3014762,0.003489531,,,
3014763,0,3014763,0.011503166,,,
3014764,0,3014764,0.000497021,,,
3014765,0,3014765,0.002451357,,,
3014766,0,3014766,0.000525658,,,
3014767,0,3014767,0.010582885,,,
3014768,0,3014768,0.002847264,,,
3014769,0,3014769,0.003977257,,,
3014770,0,3014770,0.000751265,,,
3014771,0,3014771,0.004365142,,,
3014772,0,3014772,0.006243001,,,
3014773,0,3014773,0.001111728,,,
3014774,0,3014774,0.001667321,,,
3014775,0,3014775,0.004121533,,,
3014776,0,3014776,0.004209661,,,
3014777,0,3014777,0.007469607,,,
3014778,0,3014778,0.001185846,,,
3014779,0,3014779,0.001021287,,,
3014780,0,3014780,0.001825036,,,
3014781,0,3014781,0.00160839,,,
3014782,0,3014782,0.001229577,,,
3014783,0,3014783,0.005451495,,,
3014784,0,3014784,0.029561974,,,
3014785,0,3014785,0.002950027,,,
3014786,0,3014786,0.001306881,,,
3014787,0,3014787,0.002639305,,,
3014788,0,3014788,0.037887707,,,
3014789,0,3014789,0.019542689,,,
3014790,0,3014790,0.00757794,,,
3014791,0,3014791,0.009186451,,,
3014792,0,3014792,0.00133609,,,
3014793,0,3014793,0.003637132,,,
3014794,0,3014794,0.007741726,,,
3014795,0,3014795,0.001881333,,,
3014796,0,3014796,0.004035506,,,
3014797,0,3014797,0.004368389,,,
3014798,0,3014798,0.001217155,,,
3014799,0,3014799,0.027364848,,,
3014800,0,3014800,0.005517117,,,
3014801,0,3014801,0.004003217,,,
3014802,0,3014802,0.010479005,,,
3014803,0,3014803,0.010513017,,,
3014804,0,3014804,0.003372233,,,
3014805,0,3014805,0.011954203,,,
3014806,0,3014806,0.003336314,,,
3014807,0,3014807,0.003909398,,,
3014808,0,3014808,0.001252293,,,
3014809,0,3014809,0.007678777,,,
3014810,0,3014810,0.015240904,,,
3014811,0,3014811,0.019864047,,,
3014812,0,3014812,0.004733077,,,
3014813,0,3014813,0.002841546,,,
3014814,0,3014814,0.007946783,,,
3014815,0,3014815,0.003531907,,,
3014816,0,3014816,0.001585626,,,
3014817,0,3014817,0.004171496,,,
3014818,0,3014818,0.006168206,,,
3014819,0,3014819,0.003178719,,,
3014820,0,3014820,0.000652651,,,
3014821,0,3014821,0.004022113,,,
3014822,0,3014822,0.007422574,,,
3014823,0,3014823,0.015109518,,,
3014824,0,3014824,0.00378273,,,
3014825,0,3014825,0.002521076,,,
3014826,0,3014826,0.000748959,,,
3014827,0,3014827,0.00968639,,,
3014828,0,3014828,0.00545406,,,
3014829,0,3014829,0.000815591,,,
3014830,0,3014830,0.002413682,,,
3014831,0,3014831,0.000309164,,,
3014832,0,3014832,0.002570383,,,
3014833,0,3014833,0.052825488,,,
3014834,0,3014834,0.007233434,,,
3014835,0,3014835,0.006316669,,,
3014836,0,3014836,0.004573061,,,
3014837,0,3014837,0.016942497,,,
3014838,0,3014838,0.013143222,,,
3014839,0,3014839,0.008317756,,,
3014840,0,3014840,0.00120739,,,
3014841,0,3014841,0.01225907,,,
3014842,0,3014842,0.011383067,,,
3014843,0,3014843,0.00121791,,,
3014844,0,3014844,0.01344527,,,
3014845,0,3014845,0.00310415,,,
3014846,0,3014846,0.000894068,,,
3014847,0,3014847,0.003880915,,,
3014848,0,3014848,0.011412356,,,
3014849,0,3014849,0.030913036,,,
3014850,0,3014850,0.007914121,,,
3014851,0,3014851,0.000860755,,,
3014852,0,3014852,0.009739861,,,
3014853,0,3014853,0.007107857,,,
3014854,0,3014854,0.001115159,,,
3014855,0,3014855,0.000602497,,,
3014856,0,3014856,0.00284901,,,
3014857,0,3014857,0.002715057,,,
3014858,0,3014858,0.010088025,,,
3014859,0,3014859,0.000236402,,,
3014860,0,3014860,0.009116174,,,
3014861,0,3014861,0.006571153,,,
3014862,0,3014862,0.002336484,,,
3014863,0,3014863,0.009222789,,,
3014864,0,3014864,0.000649887,,,
3014865,0,3014865,0.007597692,,,
3014866,0,3014866,0.00329465,,,
3014867,0,3014867,0.648354113,,,
3014868,0,3014868,0.008911468,,,
3014869,0,3014869,0.002944278,,,
3014870,0,3014870,0.028850166,,,
3014871,0,3014871,0.004312277,,,
3014872,0,3014872,0.005940796,,,
3014873,0,3014873,0.037701216,,,
3014874,0,3014874,0.000245471,,,
3014875,0,3014875,0.007045939,,,
3014876,0,3014876,0.550544441,,,
3014877,0,3014877,0.009622149,,,
3014878,0,3014878,0.000798785,,,
3014879,0,3014879,0.000500762,,,
3014880,0,3014880,0.002023013,,,
3014881,0,3014881,0.001015155,,,
3014882,0,3014882,0.003470187,,,
3014883,0,3014883,0.002140049,,,
3014884,0,3014884,0.003354976,,,
3014885,0,3014885,0.002312625,,,
3014886,0,3014886,0.000657556,,,
3014887,0,3014887,0.000977682,,,
3014888,0,3014888,0.025317701,,,
